begin;0,0;0,174.75;324,0;324,174.75;0,0;0,174.75;324,0;324,174.75
11615;11.5,12.75;124,59.75;137.25,40;189.5,104.25;1.25,50.25;40.75,143.25;82.5,157;320,75.75
8659;10.75,21.25;99.75,60.25;136.5,39.25;184.5,128.75;17,85.5;40.75,143.25;82.5,157;289.75,53
14882;10.75,21.25;99.75,60.25;145.5,15.5;167.75,125.25;28,93.5;29.25,130;74.25,151.25;289.75,54
24866;10.75,21.25;68.75,59;145,16;145.75,140.75;28,93.5;43.25,116.25;67.75,133.25;305.5,30
8036;25.5,45;68.75,59;126.25,32;144.75,141.75;28,93.5;74.25,129.5;103.5,134;307.5,9
15898;35.75,16.25;40,66.5;126.75,33.25;176.75,141.75;28,93.5;82.75,96.75;103,134;307.5,9
14024;26.25,31.5;31.5,79.25;110.25,61.5;176.75,141.75;28,93.5;82.25,97.5;96.25,135.5;310.75,12
7056;26.25,31.5;34.25,100.75;95.5,86;201.5,121.75;28,93.5;82.25,97.5;98.5,135;302.5,29.5
18507;26.25,31.5;27.75,129.5;117,86.75;234.75,128.5;18.5,92.75;82.25,97.5;115.75,160.25;308,12
27735;24,23.5;27.75,129.5;104.5,86.5;237.5,129;21.75,64;76.5,94.25;143.5,168.75;308,12
26647;1.25,44.75;16.5,103.75;100.25,61.25;263.75,136.25;14,71;77,93.75;143.5,168.75;308,12
16782;11.25,26.5;21.75,100.5;96,26.75;265.25,99;18,85.75;77,93.75;143.5,168.75;308,12
26513;11.5,24.25;13,107.5;85.25,7;252.5,125;14,59;77,93.75;115,171.75;308,12
3020;2.25,53.25;13,107.5;76,31;267,131.5;18,68;64,94;147,155.25;308,12
17816;18,63.25;23,113.5;55.25,33.75;235.25,125;16.75,69.25;61.5,111.5;147,155.25;308,12
21936;18,63.25;22.75,122.5;90.25,26.75;207,120.25;16.75,69.25;64.5,76.25;147,155.25;315.5,16.25
5091;18,63.25;22.75,122.5;75.5,26.75;207,120.25;22,83.75;93,61.75;160.5,128.25;306,21
31900;18,63.25;22.75,122.5;43.75,36;207,120.25;22,83.75;74.25,70.75;130.75,124.5;308,26.75
28109;2.75,59.5;22.75,122.5;43.75,36;226.5,150.75;25.25,45.5;74.25,70.75;109.5,140.25;316.25,65
26391;4.75,60;22.75,122.5;42.75,37.5;226.5,150.75;42,34.5;79.5,81.5;99.5,122.5;314.5,69
27718;4.75,60;20.75,127.5;39.75,9.25;196.5,166.75;41.5,37.5;79.5,81.5;79.75,151.25;314.5,69
16290;4.75,60;26.25,154;37.5,19.5;164.25,169.75;43.5,20.75;79.5,81.5;95.25,136.5;314.5,69
17921;3,52;26.25,154;38.75,20.25;164.25,169.75;61.5,3.25;74.25,86.75;131.25,124;271.5,68
28443;0.25,54.75;26.25,154;39.25,4.5;164.25,169.75;88.25,1.5;94.5,110.25;131.25,124;266.25,83.5
14866;1,54.75;26.75,148.5;60.75,26;198.5,151.25;88.25,1.5;120.5,133.5;146.25,140.75;266.25,83.5
27978;0.25,54.75;30.25,130.25;57.5,8;198.5,151.25;88.25,1.5;98,157;174,135.75;266.25,83.5
5141;0.25,54.75;34.75,102.75;59,33.75;214,154.25;61.25,18.5;83,169.75;181.25,136.25;266.25,83.5
31064;0.25,54.75;29,100.5;90.25,37.75;230.75,145.75;65.5,19.25;83.5,170;183.25,131;266.25,83.5
18247;1.5,25;54.75,119;66.75,44;247.25,132.5;65.5,19.25;83.5,170;183.5,143.75;266.25,83.5
10701;1.5,25;26.75,114.25;58.25,22;232.25,139.75;64.75,33.25;83.5,170;200.25,165.75;266.25,83.5
14369;1.5,25;18.25,144.25;49,49;254.5,161.25;64.75,34.25;90,142;176,143;266.25,83.5
3124;1.75,56.25;30.25,129.5;41.25,14.5;270.5,174;64.75,34.25;102.25,133.25;174.75,112;266.25,83.5
26759;1.75,56.25;36.75,101.5;71.25,30.25;296.5,159.75;60.75,1.75;91.25,128.5;174.25,113.5;266.25,83.5
709;20.5,23.5;38.25,65;98.75,56.5;295.5,158;60.75,1.75;91.25,128.5;174.25,113.5;263.25,83
357;0.75,44.75;56.25,55.75;125,60.25;314.25,149.75;64.75,19.75;91.25,128.5;163,128;263.25,83
20578;14,20;56.25,55.75;125,60.25;285.75,130;64.25,19.5;105.75,138.25;162.5,128;255,78
32182;3,25.25;38.75,37;104,66.75;272.5,125.75;64.25,19.5;113.5,124.25;161.5,102;255,78
15872;26,31.75;28,31.25;104,66.75;264,126;69.5,35.75;94.5,109.75;161.5,102;225.25,85
25662;6.5,16.5;28,31.25;104,66.75;264,126;60.5,4.75;71.5,84;139.75,123.5;247.25,108.5
6430;6.5,16.5;28,31.25;127.75,56.25;290.5,113.25;31.75,26.25;45.5,96;116.5,94.25;247,107.5
3974;6.5,16.5;30.25,32.5;115.75,59.5;297.25,89.25;31.75,26.25;44.25,110.25;131.25,71.25;247,107.5
5176;17.5,24;30.25,32.5;147.25,72.5;307.25,62.5;31.75,26.25;42.5,120.25;108,94;227.75,120.75
29567;2.75,52;30.25,31.75;145.25,63.25;307.25,62.5;31.75,26.25;42.5,120.25;96.5,100;204.5,128.25
28819;2.75,52;30.25,32.5;145.25,63.25;310.5,67;33.25,36.5;51.5,131.5;80,122.5;204.5,128.25
5050;21.5,64.5;27.5,65;137.25,67;310.5,76.5;33.25,36.5;51.5,131.5;81.5,120.5;194,147.5
15260;21.25,66.25;39.25,74;137,71.25;311,76.5;33.25,36.5;51.5,131.5;113.5,122.75;171.5,137.25
12863;20,82;39.25,74;138,71.75;311,76.5;28.5,23;77,151.75;120,145.5;187.25,149.5
3158;21.25,100.5;57.5,90.75;138,71.75;312,68.5;28.5,23;77.5,152.5;123.5,126.5;187.25,149.5
24624;31.75,73.75;73,68.5;110.5,61.25;317.25,54.5;28.5,23;77.5,152.5;108.25,146.75;176.75,145
30514;31.75,73.75;73,68.5;103.75,57.75;290.75,43.25;27.25,45;77.5,152.5;97,118;176.75,145
8819;31.75,73.75;73,68.5;103.5,75.75;315.75,51.75;22.75,35.25;77.5,152.5;94.5,107.75;150.75,164.5
19047;39,78;87.5,97;96,96.75;318,31.5;22.75,35.25;77.5,152.5;109.25,119.25;150.75,164.5
16763;18,102.75;87.5,97;102,115.75;296,12.75;21.75,36;77.5,152.5;142.25,111.5;150.75,164.5
3598;9.5,85.25;84.5,74.5;102,115.75;296.5,13;21.75,36;102.25,157.75;121,81.75;175.75,142.75
13108;23,114;72,95.25;81.25,91.5;289.5,42;21.75,36;102.25,157.75;105.25,49.5;177.25,107.5
8998;23,114;73,97.5;81,92;285.75,71.25;21.75,36;102.25,157.75;113.75,48;192.25,115.5
29266;4.75,95.25;73,97.5;89.75,97.25;312.5,63.5;28,25.75;102.25,157.75;116.25,58;164.5,118.75
29593;29,79;73,97.5;89.75,97.25;320,34;28,25.75;82,157.25;129.5,35;164.5,118
31866;6.25,79.25;73,97.5;89.75,97.25;320,34;40.25,20.75;82,157.25;101.25,38.25;179.25,102.75
8243;8,79.5;55.5,118;84.5,105.25;314.5,62;40.25,20.75;49.75,168.5;133.75,35.25;179.25,102.75
17939;8,79.5;62.5,116.5;89.75,96;310.75,79;39.25,31.75;54.25,169;133.75,35.25;179.25,102.75
6948;10,65;54.25,141.75;71.75,96.5;308.25,78;30.5,58.75;40.25,142.25;133.75,35.25;179.25,102.75
17176;5.75,62;76.25,148;99,97.25;313.25,61;18.5,92;40.25,142.25;133.75,35.25;166.5,134
2876;5.75,62;76.25,148;106.75,61.25;291,54.25;18.5,92;42.75,130.25;141.25,34.25;196.25,146.25
29452;5.75,62;76.25,148;93.5,84.5;310.5,65.5;18.5,92;66.5,111.5;125.25,20.25;177.25,146.5
22130;23,73.25;52.75,141.5;96,107.75;309.25,65.5;31,84.75;80.5,110.5;125.25,20.25;177.25,146.5
5524;27.75,64.5;52.75,141.5;96,107.75;305,49.5;24,56.75;93.5,115.25;107.5,40.25;193.25,156
29256;27.75,64.5;73.25,151.75;96.75,119.5;305,49.5;37.75,41.75;76.75,106.5;105.75,44;193.25,156
9220;27.75,64.5;73.25,151.75;85,127.5;310,67;36,42.25;73.75,106;92,34;184.25,146
110;12.25,57;73.25,151.75;85,127.5;309,66.5;34.75,29.75;60.25,91.75;91.5,36;203,147.75
16028;12.25,57;86,129.5;86.5,120.5;309,66.5;29,53.75;56.25,67.75;74.5,31;177.5,143.25
7509;9,45.5;86,121.75;86,130;284.5,43.25;29,53.75;56.25,67.75;99.25,53.5;182.5,112.5
12540;9.25,60;86,130;96.5,121.5;284.5,43.25;46.75,59.5;59.25,29.75;105.25,24.5;155,111.5
28943;23.75,84.5;81.25,100;105.25,147;265.25,22.5;46.75,59.5;78.5,34.5;117.75,36.75;155,111.5
26000;31.25,66.5;97.5,77.75;105.25,147;258.5,28;46.25,59.25;78.5,34.5;131.25,22.25;138,123.5
11057;63.25,79;75.25,71.25;106,172.75;250,23.5;59.75,81.25;78.5,34.5;122.75,20.75;138,123.5
1266;84,71.25;99.25,60;106.75,168.25;250,23.5;91,85.25;102,46.5;121.25,50.75;138,123.5
11412;79,97.25;99.25,60;137.25,157.5;273,42;67.75,75.5;103,47.75;134.5,63.75;138,123.5
8813;57.25,72.5;117.25,61.75;137.25,157.5;273,42;87.75,68.25;103,46.75;127,96.75;131.5,110.25
1167;83.25,76.75;103.25,43.75;137.25,157.5;288.25,74.75;87.75,68.25;103,47.75;131.25,90.75;133.25,113
10890;83.25,76.75;86.25,39;147.75,142.25;289.5,47.25;63.75,75.5;103,47.75;115,92.5;133.25,113
28769;63.25,54.5;89.25,26.25;172,132.25;277.25,49;69,110;103,47.75;115,92.5;133.25,113
11267;65.5,41;89.25,26.25;191.5,160.25;257.75,29.5;69,108;87,74.25;115,92.5;121,130.75
23365;62.75,56.75;85.75,3.5;191.5,160.25;257.75,28.75;50.5,123.25;83.25,85.75;113.25,70.75;121,130.75
23589;76,53.75;85.75,3.5;198,129.75;251.75,21.75;76.25,128;81,84.5;113.25,70.75;129.5,126
27395;82.25,30;85.75,3.5;234.75,136.75;282,43.25;64,158.75;81,85;113.25,70.75;123.75,148.25
2261;83.75,29.75;85.75,3.5;246,125.5;294.25,41;63.75,152.5;76.75,109.5;92.5,68.25;123.75,148.25
17660;83.75,29.75;84.75,2.5;263.75,125.75;278.5,41.75;52.25,121;105.75,118;119.5,59;123.75,148.25
26753;83.25,63.25;84.75,2.5;247,151;291,43;52.25,121;101.75,98.5;119.5,59;123.75,148.25
26378;67,64.25;82.75,2.5;246.5,162.75;312.25,68.5;52.25,121;83.25,87.75;100,72;123.75,148.25
26110;72.75,34.75;96.75,17.5;278.25,167;312.25,68.5;52.25,121;94,110.75;103,70.75;137.75,125.5
20511;86.5,69.25;96.75,17.5;266.25,136.25;283.25,46.75;52.25,121;104.25,70.25;111.75,71;162.5,132.25
2816;68.75,62.5;96.75,17.5;256.75,130;291.75,18.25;79,134.5;86,43.75;111.75,71;161,103
17622;76.25,34;89.5,26.75;256.75,130;284,39.75;75.75,151.25;84.75,28.25;111.75,71;176.5,76.5
31016;76.25,34;91.25,29.75;253.5,122;320.25,35.75;58,145;88,43.75;109,87.75;176.5,76.5
31616;76.25,34;91.25,29.75;271.5,122.25;320.25,35.75;58,145;104,79.25;135.25,80.75;162.5,67
18154;76.25,34;91,7;252.25,105.25;311.5,65;58,145.5;104,79.25;123.5,98.25;181.75,33.75
8412;56,34.25;91,7;244,125.5;297.75,86.5;28,129;100.75,76.25;123.5,98.25;180,35.75
769;55.25,29;91,7;217.75,107.5;298.5,85.5;28,129;121.5,46.75;139.25,84.25;204,60.5
15067;21,32.25;57,3;217.75,107.5;292.5,97.5;28,129;133,24.5;144,91;179.75,79.75
11517;16.5,63.25;66,38.5;230.5,112.5;292.5,97.5;46,141.75;123.75,21.25;144,91;159.25,62.75
14208;21,39.25;68.75,49.5;221.5,102.25;297,115.25;46,141.75;117.25,1.5;144,91;158.75,58.25
31273;45,44.25;47.5,49;196.75,105;311.5,88.5;46,141.75;118.5,2.25;144,91;158.75,58.25
21697;47.5,49;67,25.25;170.75,95.75;295.5,116;43.25,168;117.75,1.5;144,91;181.5,85.75
24158;47.5,49;50.75,2.5;185.25,87;292,149.75;48,144.75;117.75,1.5;162,102.5;181.5,85.75
23546;47.5,49;69.5,21.75;184.25,90;308.5,128.5;52.75,158.25;117.75,1.5;162.75,126.25;181.5,85.75
29680;30.25,75.5;88.25,10;180.5,95.5;286.75,137.5;52.75,158.25;125.25,24.25;162.5,127;181.5,85.75
14173;30.25,75.5;103.5,19;191.25,64.25;287.25,138;52.75,158.25;148,21.75;179.5,99;188,88.75
32254;30.25,75.5;103.5,19;180,44.75;303.5,145;52.75,158.25;163.75,17.75;173,79;174.75,99
22129;37,69;125,46.5;196,76.75;303.25,145.75;53.75,133;146,40.5;173,79;174.75,99
16395;59.25,76.25;125,46.5;210,88.25;292,152.5;65.75,151.25;125.5,63.75;166.5,73.5;174.75,99
15968;82.5,93.75;102,59.25;191.5,105.5;311.75,159.75;57.25,145;125.5,63.75;166.5,73.5;176.5,87.25
28583;93.25,121;102,59.25;214.5,84.5;304.75,150;57.25,145;132.5,82.25;166,50.5;176.5,87.25
29406;72.5,133.5;102,59.25;219.25,60;289.5,137.5;57.25,145;143,90.5;166,50.5;166.75,79.75
11591;71.75,133.5;86.75,69;196.25,77.25;270.25,163.25;58,145.5;132.5,73.75;166,50.5;166.75,79.75
31701;71.75,133.5;108,58.5;196.25,77.25;270.25,163.25;58,145.5;97.5,63.75;151.5,24;173.25,51
29648;86.25,161.25;108,58.5;196.25,77.25;264.75,160.25;58,145.5;110,91.5;157.75,14.25;199,33.75
6248;90,136;123.5,32;168.75,97.25;235.75,139.75;80.75,144.25;110,91.5;157.75,14.25;196.25,5.5
20732;80.5,163.75;123.5,31.5;173.75,90.5;232.75,152.25;80.75,144.25;110,91.5;132.25,20.5;172,2
982;97,157.75;116.75,34.75;173.25,90;232.75,152.25;99.75,167.5;110,91.5;130.5,35.5;205.5,16
23790;98,160.5;119.5,37.25;183,64.25;205.25,165.75;95.25,145.25;110,91.5;130.5,35.5;199.75,2.5
3934;98,160.5;119.5,37.25;177.75,86.75;205.25,165.75;96,128.5;97.5,52.5;104.25,24.25;158.75,10.5
19088;75.75,151;123.25,56.25;156.5,99;206.25,137;96,128.5;97.5,52.5;104.25,24.25;166.25,42.25
9582;70.25,127.5;111.25,69.5;156.5,99;217.25,118;96,128.5;98,63.75;136,26.75;165.75,39.5
11534;51.75,130;103,83.25;156.5,99;210.25,90.75;98.5,131.75;112.75,72.75;122.75,14.25;165.75,39.5
25158;51.75,130;128,67;142.75,73;226.25,96.25;98.5,131.75;136.25,57.75;142.5,22.5;147.75,56.75
260;37.5,110.5;143.5,72.75;163.25,100;245.5,74.5;101.5,118.25;136.25,57.75;141,21.5;147.75,56.75
5591;8.25,126.75;142.75,48.5;163.75,88;245.5,74.5;101.5,118.25;129.75,37.25;137,28.75;138,27.75
15332;8.25,126.75;149.75,12;163.75,88;230.25,106;118,139.25;120.25,37;142,57.5;142.25,57.75
4965;7.75,127;142.75,10;163.75,90;230.25,106;77.75,142.25;100.25,50.5;129.5,37.75;142.25,57.75
29048;7.75,127;177,16.75;181.5,73.5;230.25,106;77.75,146.75;78.5,33.75;129.5,37.75;160.25,64.25
17117;16.75,141.5;158.75,21;178,93.75;230.25,106;77.75,146.75;84.5,44.25;109.75,47.25;180.75,79.75
9942;28.5,113.75;158.75,21;177.5,95;224.25,89.5;62.75,124.75;84.5,44.25;125.75,73;203.25,88
29596;18.25,130;171.75,8.5;196.75,107.25;209.5,111;62.75,124.75;84.5,44.25;125.75,73;208.5,123
14502;18.25,130;156.5,18;196,109;209,111.25;81.25,144.75;84.5,44.25;126.75,97;187.75,143.25
31682;13.75,126.5;178.25,14;196,109;209,111.25;83,157;96.75,21.25;107.5,121;194.5,145.25
11155;31.75,154;148.25,3.5;163,123.5;209,111.25;83,157;98.75,21;136.75,122;194.5,145.25
10617;31.75,154;148.5,4;173.75,139.75;208.25,105.75;100,145.5;123.75,7.25;124,110.25;194.5,145.25
12621;54,164.5;148.5,4;185,113.75;188.75,86.75;99.5,145.5;121.25,17;123.5,99;194.5,145.25
7099;32.25,130;148.5,4;151.25,116.5;169,67;107,168.5;121.25,17;123.5,99;165.75,117.25
8555;17.5,139;148.5,4;169.75,153.5;176.75,91.75;107,168.5;108.25,23;154.25,113.75;186.25,145.25
21741;29.75,112.5;148.5,4;169.75,153.5;176.75,91.75;80.75,144.25;99.75,14.25;185,113;213.25,128.75
1887;21.25,104;148.5,4;169.75,153.5;174.25,116.25;80.75,144.25;98.5,11.75;198,101.25;232.25,144.25
22524;20.5,106.5;154.75,0.75;176,117.5;190,142.25;48,140.25;98.5,11.75;198,101.25;232.25,144.25
22985;12.75,137.75;154.75,0.75;178.25,95.25;180.25,131;48,138.75;98.5,11.75;197.25,124.25;256.5,147
6448;12.75,137.75;141,11;159.5,125;179,95;27,108.25;98.5,11.75;187.25,136.25;256.5,147
1136;24.75,110.5;141,11;166.25,125.25;179.5,95;32.5,93;101.5,12.5;192.5,136.75;256.5,147
14580;12.5,103.25;141.5,12.25;152.25,110.75;205.25,108;19.5,93;101.5,12.5;188,143.5;256.5,147
2133;22.5,103.5;141.5,12.25;153.75,116.75;205.25,108;25.5,91;96.5,40.75;174.75,165.25;256.5,147
28012;22.5,103.5;141.5,12.25;145,90;205.25,108;48.5,113.75;96.5,40.75;147.75,165;263,133
30638;22.5,103.5;141.5,12.25;145,90;214.25,86.25;27.5,129.75;108,39.25;128.25,161.5;247.5,118.25
8784;36.5,79.75;141.5,12.25;145,90;224.25,76;34.75,123.25;109,52.5;128.25,161.5;269.25,127
23670;61.75,72.25;142,12;145,90;195.25,76.75;29,142.25;85.75,74;115.25,167.75;269.25,127
26280;31,70;142,12;171.25,88;204.75,104.5;49.25,173.75;85.75,74;115.25,167.75;297,130
20928;64,66.75;142,12;196.75,74.5;240,108.25;49.25,173.75;81,87.5;121,133.5;297,130
9987;68.5,84.25;141.5,12.25;194.25,76.25;230.5,125.25;49.25,173.75;104.25,102;137.5,121;297,130
17686;81.25,95;141.5,12.25;188.5,100.75;230.5,125.25;49.25,173.75;109.25,97.75;133.75,96;289.75,131.5
6703;76.25,120;165.25,14.75;188.5,100.75;230.75,125.75;45.5,173.25;109.25,72.25;121.5,108;289.75,131.5
5218;98.75,133.25;149.75,5.75;188.5,100.75;231.75,111.75;62.5,158.25;115.5,53.5;121.5,108;289.5,132.25
15754;107.75,125.75;130,32;192.25,85.75;253.5,104.75;62.5,158.25;115.5,53.5;116,126.5;289.5,132.25
3808;80.5,120.75;133.75,48;192.25,85.75;231.25,112.75;62.5,158.25;116,55;135.75,123.5;293.25,122
10113;80.5,121.75;107,61.75;180.75,105.75;216,125;62.5,158.25;116,55;156,109;265.5,127.75
16994;79.5,99.75;124.5,61.75;184,128.75;216,125;62.75,154.5;114.25,47.75;156,109;290.25,123.25
29380;71.5,99.25;116.25,57;159.75,123.75;215.5,125.5;62.75,154.5;143,41.5;156,109;290.25,123.25
12799;77.75,69.25;106.5,58.25;187.75,111.5;190,103.75;37.5,170.75;135.75,35.75;156,109;290.25,123.25
19703;71.25,63.5;107.5,64.75;164.75,138.75;206.25,125.5;37.5,170.75;142.75,23.25;156,109;265.5,125.25
30773;71.25,63.5;107.5,64.75;164.75,138.75;201,154.25;3.25,164.5;144.25,20;156,109;284.75,117.75
14459;47,44.75;137.25,44.75;154.25,112.25;171.25,139.75;3.25,164.5;144.25,20;156,109;308.5,89.25
29270;45.5,31.75;137.75,44.75;176.75,137.75;181.5,140.75;3.25,164.5;144.25,20;156,109;310.5,95
28323;45.5,31.75;138.5,31.5;185.5,129.25;205.5,153.5;3.25,159.75;144.25,20;185,102.5;319,92
6500;45.5,31.75;140.25,30.25;185.25,132;201,151.75;14.5,141.75;144.25,20;196.75,131.25;316.75,117.75
7344;45.5,31.75;140.75,31;201,151.75;208.5,122.75;4.75,161.25;123.5,21.5;200,147.75;316.25,117.25
9107;33.75,20.75;140.75,31;184.75,131.75;230.75,145.75;8.5,168.5;123.5,21.5;200,147.75;288.25,121
84;19.5,39.25;140.75,31;175.25,109.75;233.75,151;8.5,168.5;151,24;174.5,145.75;288.25,121
23728;19.5,39.25;140.75,31;180.25,92;213.75,163.75;8.5,168.5;154.75,28;176.75,146.25;299.75,136.5
4214;1.5,24;169,42.25;194.75,107.25;214,164.25;8.5,168.5;154.75,28;187.25,142.25;299.75,136.5
26758;1.5,24;168,43.25;178.25,144.75;246.5,168.5;8.5,166.5;156.5,55.5;201.75,108;299.75,136.5
710;1.5,24;152.75,43;173.5,143.25;219.25,159.5;8.5,166.5;182,50.75;187,134.75;294.5,131
11255;2,15.75;125.5,57.25;146.75,140.5;205.5,135.75;8.5,166.5;182,50.75;187.5,154.25;300.25,136.25
11227;2,15.75;138,32;146.75,141.75;226.25,117;8.5,166.5;182,50.75;194.25,143.75;315.5,156.5
22186;2,15.75;97.25,36.75;142.5,159;258.5,108;8.5,166.5;181,38.25;214.25,118;315.5,156.5
23087;21.5,26;74.75,25.25;124.25,131.25;294.5,97.25;8.5,168.5;181,38.25;214.25,118;315.5,156.5
30423;21.5,26;77,27;108.75,140.75;302.5,61.75;27.5,149;179.25,42;214.25,118;315.5,156.5
25058;24.75,30.5;93.75,51.5;105,170.75;302.5,61.75;39.5,170;208,53.5;210.5,141.75;315.5,156.5
29411;31,36.75;80.25,74.75;81.25,136.5;317.25,48.75;39.5,170;218.25,38.25;229.25,168;315.5,156.5
9575;25.5,18.25;80.25,74.75;81.25,136.5;281.75,43;41,168;223.75,29.75;228,167.75;320.5,139.75
21975;17.5,25.5;102.5,82.5;113,131.75;241.5,29;41,168;224.75,30.5;250,164;320.5,139.75
27918;53,14.5;110.75,75;113,131.75;211.25,40.25;41,168;224.75,30.5;250,164;283.5,139.25
26751;53.25,34.5;106.5,57.75;113,131.75;181.25,42.5;41,168;224.75,30.5;250.75,163.25;312.75,143.25
515;82.75,31.25;106.5,57.75;127.25,133.25;181.25,42.5;29.75,170.75;224.75,30.5;256,148.5;310,144
30600;63,11.25;108.75,61.25;127.25,133.25;181.25,42.5;4.5,145.25;219.25,14;262.75,127.5;310,144
30339;63,11.25;106.25,34.75;106.75,112;181.25,42.5;4.25,144.25;219.25,14;274.5,95.5;318.5,138.25
23496;61.5,11.25;82.25,31;104.25,126.75;192.5,56;13.5,122;219.25,14;275.25,98.5;318.5,138.25
4450;26.5,10.5;65.5,34.5;104.25,126.75;203.25,78.25;13.5,122;222.5,19.25;260,133;316,146.25
24836;2.5,26;65.5,34.5;89.25,129;202,80.75;23,90.25;222.5,19.25;244.25,163;316,146.25
28672;2.5,26;65.5,34.5;98.5,119.5;193,115.5;3.5,83.25;213,14.25;246.5,164;295.75,149.75
31083;2.5,26;65.5,34.5;86.5,120.5;212.25,137;17.5,87;195.5,2.5;246.5,164;295,150
28273;24.5,17.75;38.75,9.5;86.5,120.5;231.75,125.5;44,66.25;176.75,7.75;246.5,164;295,150
14090;8.5,47;23,17.75;86.5,120.5;232.25,125.75;44,66.25;150.5,20.5;254.5,142.5;280.25,117.25
13731;5.25,74.75;32.25,19.25;120,124;232.75,96.75;15.5,74;156.5,20.25;254.5,142.5;280.25,117.25
2848;3.25,106.25;32.25,19.25;120,124;232.75,96.25;48.5,75.75;156.5,42.25;241.75,115;295.75,97.75
17806;7.5,109.75;32.25,19.25;108.25,138.25;248.75,107.25;69.5,84.25;158.5,64;242,115.5;295.75,97.75
24185;22.25,127;32.25,19.25;109.75,159;251.25,130.5;69.5,84.25;151.5,64;242,115.5;284,123
26454;11.25,140;32.25,19.25;105,169.75;226.25,116.5;54,70.25;166.5,72;242,115.5;284,123
17327;11.25,140;24.5,25.5;113.5,154;207,123.25;47,100.5;163,75.5;227,85;284,123
20762;9.25,134.75;24.5,25.5;122.25,123.5;179.75,106.5;36.5,87;133,71;227,85;289.25,137
9130;9.25,134.75;54.5,30;122.25,123.5;186.25,73.5;45.5,62.25;133,71;216.5,70.75;306,131.25
30288;30,121.75;55.25,29;122.25,123.5;186.25,73.5;34.25,41.5;120,72.5;227.25,62.75;306,131.25
2051;30,121.75;67.25,31.5;122.25,123.5;178.25,64.25;37.25,34.25;111.25,48;245,58.75;283,123
29207;23.25,126.75;63.25,52.75;120.25,125.5;189.5,37.75;34.75,57;111.25,48;252,33;283,123
11546;23.25,126.75;70.5,63.75;120.25,125.5;192.75,39.25;27.25,44.5;114.25,71.75;266.25,36.5;270,103.5
31194;3.25,129.25;85,62.5;120.25,125.5;192.75,39.25;27.75,46.25;119.5,94.5;264,41.25;270,103.5
10678;23,153;76,50.25;121,131.25;192.75,39.25;28.25,23;141.75,96;264,41.25;270,103.5
24074;47.25,143.25;101,45.75;121,131.25;171.5,35.75;28.25,23;163.25,79.25;256.25,41.25;283.5,116.75
2740;22.25,141.5;101,45.75;103.5,132;182.25,18.5;28.25,23;163.75,52.25;255.5,41.25;271.25,95.25
19838;22.25,141.5;85,71.25;103.5,132;182,18;35.75,40.75;168.75,45.25;226,37.75;291.75,123
17266;22.25,141.5;82.25,74.75;97,119.75;161,6.25;18.25,24.75;167,39.5;226,37.75;297,149.75
17438;20.25,134.75;72.25,100.25;124.75,114;161.5,5.75;18.25,24.75;150,20;226,37.75;281.75,151.75
22329;19.75,134.75;83.75,112.5;109,86.75;160.5,24.25;18.25,24.75;150,20;222.5,20.25;292.75,135.5
12515;27,121.5;83.75,112.5;116.5,59.25;168.5,5.75;24.75,24.75;150,20;222.5,19.25;292.25,132.25
9952;15.75,106.5;71.25,86;128,68;168.5,5.75;15.75,52.25;156.5,9;222.5,19.25;292.25,132.25
27902;15.75,106.5;98.5,86.5;127.5,61.5;168.5,5.75;16.75,32.75;156.5,9;242.75,23.25;301,131.5
8079;14.5,103.5;98.5,86.5;127.5,61.5;168.5,5.25;32.75,40.75;157,8.25;253.25,25.5;282,133
23882;14.5,103.5;87.75,62.75;119.25,58;168,5.25;63.5,55.5;142,35.75;253.25,25.5;279.5,109.25
24313;14.5,103.5;91,61.5;108.5,60.75;181,10.5;65.25,29;167.75,22.25;242,13.25;279.5,109.25
12929;26.25,85;64.5,39.75;108,86.25;180.25,10.25;65.25,29;142.75,41.25;216,15.5;279.5,109.25
14379;14.5,64.5;47.5,65.75;112.5,87;153.75,0.75;65.25,29;142.75,41.25;215.5,42.75;279.5,109.25
30090;14.5,64.5;54.75,54;107.25,67;144.5,4;66.5,30;142.75,41.25;212,53.75;273.75,117.75
30263;15.25,66.5;55,53;109.5,37.75;144.5,4;35.5,21.75;134,48;212,53.75;286.25,147.75
17260;28,44.75;42,57.5;109.5,74.5;145.5,4.75;35.5,21.75;127.75,22.75;218,25.75;286.25,147.75
27394;6.5,43;35,68;93,81.5;153.75,24.25;35.5,21.75;122.25,17.5;232,10.25;286.25,147.75
15302;32,44.25;51.25,52.75;65.75,95.75;153.75,24.25;72.5,19.25;126.75,20.25;232,10.25;301.5,148.25
19036;30.25,74.5;51.75,53.5;78,95;153.75,24.25;80.75,6;135,23.75;210.75,30.25;301.5,148.25
32355;9.25,97.25;35,43.75;69.25,99.25;171.5,37;75,16.5;135,23.75;218,60.5;301.5,148.25
30996;30.25,74.5;35,43.75;50.25,89.75;145.5,37.25;80.25,41.25;137.25,37.25;218,60.5;300.5,150
19936;22,64;35,43.75;74,95.25;144.75,37;86.5,56.25;167,21.5;218,60.5;300.5,150
24390;22,64;35,43.75;60,84.75;161.5,56.5;61.75,76;167.5,21.25;220.5,64.5;300.5,150
12420;1.5,46;65.75,31.5;78.75,96;187.75,75;61.75,76;168,21.25;220.5,64.5;280,152.25
29520;1.5,46;65.75,31.5;101,102.75;179.75,43;61.75,76;131.75,27.5;211.25,53;281,136.25
